family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q
extension_reversion,ret3_atr,3,2.0,6,move_ge_1atr,2144,64992,0.15835772209851773,0.9300373134328358,0.7716795913343181,3.0786380142744136e-67,6.757985884992615e-67
extension_reversion,ret3_atr,3,3.0,6,move_ge_1atr,2110,65026,0.13753849535650553,0.909952606635071,0.7724141112785655,2.0747214019252589e-50,3.661273062221045e-50
extension_reversion,ret3_atr,3,5.0,6,move_ge_1atr,2229,64907,-0.055845281148816706,0.7227456258411844,0.7785909069900011,4.80471268728808e-10,5.028187695999154e-10
extension_reversion,ret3_atr,4,,6,move_ge_1atr,12076,55060,0.076851637173311,0.839764822789003,0.762913185615692,2.4685054335024014e-75,6.534279088682828e-75
extension_reversion,ret3_atr,4,0.0,6,move_ge_1atr,1145,65991,0.09208259773944294,0.8672489082969432,0.7751663105575003,1.187095732206706e-13,1.5483857376609208e-13
extension_reversion,ret3_atr,4,1.0,6,move_ge_1atr,2425,64711,0.07119569053015573,0.845360824742268,0.7741651342121123,1.3897200499975669e-16,1.9853143571393813e-16
extension_reversion,ret3_atr,4,2.0,6,move_ge_1atr,2255,64881,0.15072038247337416,0.9223946784922394,0.7716742960188653,4.824780832569663e-64,1.0338816069792134e-63
extension_reversion,ret3_atr,4,3.0,6,move_ge_1atr,2208,64928,0.1390688727223377,0.9112318840579711,0.7721630113356334,9.973089089517268e-54,1.7951560361131082e-53
extension_reversion,ret3_atr,4,5.0,6,move_ge_1atr,2267,64869,-0.06430746726412873,0.7146007940008823,0.778908261265011,4.923035346977037e-13,5.907642416372444e-13
extension_reversion,ret3_atr,5,,6,move_ge_1atr,18733,48403,-0.2899921049450611,0.5676613462873005,0.8576534512323616,0.0,0.0
extension_reversion,ret3_atr,5,0.0,6,move_ge_1atr,4530,62606,-0.576331102273943,0.2392935982339956,0.8156247005079386,0.0,0.0
extension_reversion,ret3_atr,5,1.0,6,move_ge_1atr,2575,64561,0.061748078095180015,0.836116504854369,0.7743684267591889,1.599635364720765e-13,2.0277068003502657e-13
extension_reversion,ret3_atr,5,2.0,6,move_ge_1atr,2839,64297,0.16618360234470864,0.9358929200422684,0.7697093176975598,3.6172094825168136e-96,1.356453555943805e-95
extension_reversion,ret3_atr,5,3.0,6,move_ge_1atr,2766,64370,0.05601198826694598,0.8304410701373826,0.7744290818704366,4.308100477771703e-12,4.907962569613333e-12
