n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details
2569,66163,0.18449921857178664,0.7574931880108992,0.5729939694391125,3.962488967865927e-77,gap_atr:Q1:H2,feature_quintile_x_server_4h_block,gap_atr,1,2.0,3,move_ge_1atr,1.456797414656591e-76,2606,65906,0.1676375332024198,2.3577408761323437e-64,9.306871879469778e-64,4,"{'1': {'effect': 0.19855303010794545, 'n_state': 571, 'same_sign': True}, '2': {'effect': 0.13093458146896497, 'n_state': 698, 'same_sign': True}, '3': {'effect': 0.18172501588543144, 'n_state': 925, 'same_sign': True}, '4': {'effect': 0.12582980482728146, 'n_state': 412, 'same_sign': True}}"
2065,66667,0.16901353992019386,0.7438256658595641,0.5748121259393703,5.197856180939254e-53,gap_atr:Q1:H3,feature_quintile_x_server_4h_block,gap_atr,1,3.0,3,move_ge_1atr,1.2908583230809405e-52,2270,66242,0.15657500392034707,1.4044407165005411e-49,4.051271297597715e-49,4,"{'1': {'effect': 0.1595945288102113, 'n_state': 502, 'same_sign': True}, '2': {'effect': 0.14712995165076126, 'n_state': 626, 'same_sign': True}, '3': {'effect': 0.1649257140805085, 'n_state': 777, 'same_sign': True}, '4': {'effect': 0.12715364911188165, 'n_state': 365, 'same_sign': True}}"
2247,66485,-0.0828200973152508,0.4997774810858923,0.5825975784011431,5.163842810069661e-15,gap_atr:Q1:H5,feature_quintile_x_server_4h_block,gap_atr,1,5.0,3,move_ge_1atr,6.3076255823326486e-15,2166,66346,-0.04406001732599729,4.658077448539022e-05,5.063127661455459e-05,3,"{'1': {'effect': -0.04408939416497726, 'n_state': 545, 'same_sign': True}, '2': {'effect': 0.008037480310544742, 'n_state': 623, 'same_sign': False}, '3': {'effect': -0.09923869552792736, 'n_state': 730, 'same_sign': True}, '4': {'effect': -0.007000342056204034, 'n_state': 268, 'same_sign': True}}"
24866,43866,0.08553630434554371,0.6344808171800853,0.5489445128345416,1.1652311694699646e-105,gap_atr:Q2,feature_quintile,gap_atr,2,,3,move_ge_1atr,6.935899818273599e-105,19862,48650,0.08173002970237697,1.9796366053524865e-85,1.1080055626972873e-84,4,"{'1': {'effect': 0.08474240043051073, 'n_state': 5078, 'same_sign': True}, '2': {'effect': 0.055941841842220175, 'n_state': 4550, 'same_sign': True}, '3': {'effect': 0.05238407476969653, 'n_state': 4062, 'same_sign': True}, '4': {'effect': 0.056354351391019186, 'n_state': 6172, 'same_sign': True}}"
1967,66765,0.0907288769908311,0.6680223690899848,0.5772934920991537,9.354428855003352e-16,gap_atr:Q2:H0,feature_quintile_x_server_4h_block,gap_atr,2,0.0,3,move_ge_1atr,1.1654188772844707e-15,1713,66799,0.06902690453670135,1.249838157917493e-08,1.5070395794825078e-08,4,"{'1': {'effect': 0.12423889753348394, 'n_state': 426, 'same_sign': True}, '2': {'effect': 0.04568093188083344, 'n_state': 397, 'same_sign': True}, '3': {'effect': 0.07937077840055684, 'n_state': 302, 'same_sign': True}, '4': {'effect': 0.035672522350910785, 'n_state': 588, 'same_sign': True}}"
4967,63765,0.17202193459029858,0.7394805717737064,0.5674586371834078,9.636525403466162e-124,gap_atr:Q2:H2,feature_quintile_x_server_4h_block,gap_atr,2,2.0,3,move_ge_1atr,6.570358229636019e-123,3916,64596,0.15408361016987426,1.2784900305544245e-79,6.47883461429607e-79,4,"{'1': {'effect': 0.16249283366457723, 'n_state': 992, 'same_sign': True}, '2': {'effect': 0.13788104186003225, 'n_state': 935, 'same_sign': True}, '3': {'effect': 0.1632675797730181, 'n_state': 776, 'same_sign': True}, '4': {'effect': 0.13228764247779223, 'n_state': 1213, 'same_sign': True}}"
5027,63705,0.1587981559183267,0.7270738014720509,0.5682756455537242,6.793067826689501e-107,gap_atr:Q2:H3,feature_quintile_x_server_4h_block,gap_atr,2,3.0,3,move_ge_1atr,4.1087103790460694e-106,3731,64781,0.14250665161934317,2.0542620659988415e-65,8.283314782253393e-65,4,"{'1': {'effect': 0.16197423951672985, 'n_state': 1030, 'same_sign': True}, '2': {'effect': 0.12531448801195932, 'n_state': 811, 'same_sign': True}, '3': {'effect': 0.14089794254553423, 'n_state': 745, 'same_sign': True}, '4': {'effect': 0.11915978972768793, 'n_state': 1145, 'same_sign': True}}"
4167,64565,-0.12604886319851016,0.4614830813534917,0.5875319445520019,1.8263780588509037e-57,gap_atr:Q2:H5,feature_quintile_x_server_4h_block,gap_atr,2,5.0,3,move_ge_1atr,5.228181466176252e-57,3254,65258,-0.06838589123897854,1.5531876743922722e-14,2.1652244531490782e-14,4,"{'1': {'effect': -0.05719184442409997, 'n_state': 835, 'same_sign': True}, '2': {'effect': -0.05444986378652017, 'n_state': 704, 'same_sign': True}, '3': {'effect': -0.07179883865328185, 'n_state': 680, 'same_sign': True}, '4': {'effect': -0.07701667392267275, 'n_state': 1035, 'same_sign': True}}"
12471,56261,0.0592847823010243,0.6284179295966643,0.56913314729564,6.834767885399165e-34,gap_atr:Q4,feature_quintile,gap_atr,4,,3,move_ge_1atr,1.1545216022633724e-33,16424,52088,0.06750657566800466,2.492728962021306e-52,7.855238325697393e-52,4,"{'1': {'effect': 0.07283605232668966, 'n_state': 4279, 'same_sign': True}, '2': {'effect': 0.05126948990577107, 'n_state': 3672, 'same_sign': True}, '3': {'effect': 0.035906760321270825, 'n_state': 3312, 'same_sign': True}, '4': {'effect': 0.054354790657713314, 'n_state': 5161, 'same_sign': True}}"
836,67896,0.07291069426192498,0.6519138755980861,0.5790031813361611,2.1854613166851025e-05,gap_atr:Q4:H0,feature_quintile_x_server_4h_block,gap_atr,4,0.0,3,move_ge_1atr,2.2577079717821304e-05,1368,67144,0.07443163092607807,3.8022213232543684e-08,4.5264539562552006e-08,4,"{'1': {'effect': 0.11328184815786524, 'n_state': 368, 'same_sign': True}, '2': {'effect': 0.061369754528845744, 'n_state': 317, 'same_sign': True}, '3': {'effect': 0.043436849883892736, 'n_state': 241, 'same_sign': True}, '4': {'effect': 0.06496639405669036, 'n_state': 442, 'same_sign': True}}"
2510,66222,0.1569160523801325,0.7310756972111554,0.5741596448310229,4.267742454460002e-55,gap_atr:Q4:H2,feature_quintile_x_server_4h_block,gap_atr,4,2.0,3,move_ge_1atr,1.1513693672104323e-54,3259,65253,0.14665323693680554,4.450492426443996e-61,1.6047448653043253e-60,4,"{'1': {'effect': 0.1693761053410695, 'n_state': 924, 'same_sign': True}, '2': {'effect': 0.1306445680356052, 'n_state': 753, 'same_sign': True}, '3': {'effect': 0.18577281318201988, 'n_state': 590, 'same_sign': True}, '4': {'effect': 0.09702883733374101, 'n_state': 992, 'same_sign': True}}"
2435,66297,0.15070578885587937,0.7252566735112936,0.5745508846554143,1.5170607501504258e-49,gap_atr:Q4:H3,feature_quintile_x_server_4h_block,gap_atr,4,3.0,3,move_ge_1atr,3.555611133165061e-49,3167,65345,0.12260528829965012,4.1028639699752774e-42,1.0538178005073486e-41,4,"{'1': {'effect': 0.13499405176927126, 'n_state': 903, 'same_sign': True}, '2': {'effect': 0.1259593570054265, 'n_state': 674, 'same_sign': True}, '3': {'effect': 0.09424095066761984, 'n_state': 562, 'same_sign': True}, '4': {'effect': 0.11204961798698154, 'n_state': 1028, 'same_sign': True}}"
2119,66613,-0.1167601197869429,0.4667295894289759,0.5834897092159188,8.176486470889147e-27,gap_atr:Q4:H5,feature_quintile_x_server_4h_block,gap_atr,4,5.0,3,move_ge_1atr,1.1614327373422083e-26,2745,65767,-0.06623154331085979,6.841527348698368e-12,8.908238735284332e-12,4,"{'1': {'effect': -0.055071704564605195, 'n_state': 580, 'same_sign': True}, '2': {'effect': -0.07888768664120238, 'n_state': 608, 'same_sign': True}, '3': {'effect': -0.09469624842775798, 'n_state': 626, 'same_sign': True}, '4': {'effect': -0.039825734201505814, 'n_state': 931, 'same_sign': True}}"
19113,49619,-0.2168013982868192,0.4233767592737927,0.6401781575606119,0.0,gap_atr:Q5,feature_quintile,gap_atr,5,,3,move_ge_1atr,0.0,18989,49523,-0.21146669449306932,0.0,0.0,4,"{'1': {'effect': -0.18175907259643725, 'n_state': 4449, 'same_sign': True}, '2': {'effect': -0.1629464954346324, 'n_state': 5133, 'same_sign': True}, '3': {'effect': -0.12307754136468052, 'n_state': 5950, 'same_sign': True}, '4': {'effect': -0.2144644347242104, 'n_state': 3457, 'same_sign': True}}"
5013,63719,-0.3752631926432103,0.2319968082984241,0.6072600009416343,0.0,gap_atr:Q5:H0,feature_quintile_x_server_4h_block,gap_atr,5,0.0,3,move_ge_1atr,0.0,4734,63778,-0.3893075822008967,0.0,0.0,4,"{'1': {'effect': -0.35711563707182853, 'n_state': 1146, 'same_sign': True}, '2': {'effect': -0.3661319823578252, 'n_state': 1189, 'same_sign': True}, '3': {'effect': -0.31799876516162445, 'n_state': 1357, 'same_sign': True}, '4': {'effect': -0.4506882848622279, 'n_state': 1042, 'same_sign': True}}"
2383,66349,0.1835010948445044,0.7570289550986152,0.5735278602541108,4.036059493547791e-71,gap_atr:Q5:H2,feature_quintile_x_server_4h_block,gap_atr,5,2.0,3,move_ge_1atr,1.3635336126850645e-70,2443,66069,0.1700481492800724,2.729399107866488e-62,1.0034555543626793e-61,4,"{'1': {'effect': 0.19650449317616636, 'n_state': 537, 'same_sign': True}, '2': {'effect': 0.12815192161772992, 'n_state': 643, 'same_sign': True}, '3': {'effect': 0.19495062341499803, 'n_state': 876, 'same_sign': True}, '4': {'effect': 0.11875085223905357, 'n_state': 387, 'same_sign': True}}"
2436,66296,0.06315285400620552,0.6408045977011494,0.5776517436949439,5.570093469350878e-10,gap_atr:Q5:H3,feature_quintile_x_server_4h_block,gap_atr,5,3.0,3,move_ge_1atr,6.407316107382145e-10,2641,65871,0.05608580207119562,1.1750301155892712e-08,1.4214073978902473e-08,4,"{'1': {'effect': 0.11067491968538834, 'n_state': 544, 'same_sign': True}, '2': {'effect': 0.0180614254446686, 'n_state': 763, 'same_sign': True}, '3': {'effect': 0.04782141749816893, 'n_state': 909, 'same_sign': True}, '4': {'effect': 0.061945106563488506, 'n_state': 425, 'same_sign': True}}"
3758,64974,-0.4028756465127501,0.19904204364023417,0.6019176901529842,0.0,gap_atr:Q5:H4,feature_quintile_x_server_4h_block,gap_atr,5,4.0,3,move_ge_1atr,0.0,3748,64764,-0.3903218562139118,0.0,0.0,4,"{'1': {'effect': -0.4225418824455559, 'n_state': 934, 'same_sign': True}, '2': {'effect': -0.3468642548747958, 'n_state': 1044, 'same_sign': True}, '3': {'effect': -0.3580633719687739, 'n_state': 1060, 'same_sign': True}, '4': {'effect': -0.37478374272062276, 'n_state': 710, 'same_sign': True}}"
2769,65963,-0.1948169483612422,0.39292163235825206,0.5877385807194943,4.9158571173047646e-92,gap_atr:Q5:H5,feature_quintile_x_server_4h_block,gap_atr,5,5.0,3,move_ge_1atr,2.457928558652382e-91,2969,65543,-0.14943876341221346,3.999081951180797e-58,1.375830946507155e-57,4,"{'1': {'effect': -0.19940721081421064, 'n_state': 739, 'same_sign': True}, '2': {'effect': -0.10738774151515373, 'n_state': 877, 'same_sign': True}, '3': {'effect': -0.13279853570446842, 'n_state': 877, 'same_sign': True}, '4': {'effect': -0.14964692444089162, 'n_state': 476, 'same_sign': True}}"
1610,58875,0.23859764282678367,0.27922928794378465,0.040631645117000986,0.001168883292510399,ret1_atr:Q1:H5,feature_quintile_x_server_4h_block,ret1_atr,1,5.0,6,mean_fwd_ret_atr,0.018686888548420693,1612,58764,0.14324121187047065,0.020885382518184115,0.05317357972518545,4,"{'1': {'effect': 0.12744552283948646, 'n_state': 365, 'same_sign': True}, '2': {'effect': 0.25538225021458505, 'n_state': 422, 'same_sign': True}, '3': {'effect': 0.13150541340986036, 'n_state': 406, 'same_sign': True}, '4': {'effect': 0.04434887819096387, 'n_state': 419, 'same_sign': True}}"
1582,58903,-0.12240796374589002,-0.07222367576541677,0.050184287980473245,0.005817613261547495,ret12_atr:Q5:H4,feature_quintile_x_server_4h_block,ret12_atr,5,4.0,6,mean_fwd_ret_atr,0.04019441889796451,1661,58715,-0.10523422988682145,0.007771089606143936,0.029789176823551755,3,"{'1': {'effect': -0.00943386737515043, 'n_state': 336, 'same_sign': True}, '2': {'effect': -0.16770376313295743, 'n_state': 394, 'same_sign': True}, '3': {'effect': 0.11212346293510463, 'n_state': 468, 'same_sign': False}, '4': {'effect': -0.3335647011177624, 'n_state': 463, 'same_sign': True}}"
1596,58889,0.28182839778263635,0.32137455198602294,0.039546154203386606,0.0003818953536367006,body_atr:Q1:H5,feature_quintile_x_server_4h_block,body_atr,1,5.0,6,mean_fwd_ret_atr,0.014512023438194622,1604,58772,0.1425100943152176,0.023118947706602368,0.05317357972518545,4,"{'1': {'effect': 0.11662646813602184, 'n_state': 366, 'same_sign': True}, '2': {'effect': 0.26443863049834715, 'n_state': 421, 'same_sign': True}, '3': {'effect': 0.10303067553563897, 'n_state': 404, 'same_sign': True}, '4': {'effect': 0.06872338960707061, 'n_state': 413, 'same_sign': True}}"
560,59925,-0.2501877570150228,-0.20088871752124193,0.04929903949378092,0.0007274087729961647,atr_slope12:Q1:H3,feature_quintile_x_server_4h_block,atr_slope12,1,3.0,6,mean_fwd_ret_atr,0.015078827111531686,920,59456,-0.17143301004814332,0.002644571666601142,0.014057737555855081,4,"{'1': {'effect': -0.08633601892289723, 'n_state': 188, 'same_sign': True}, '2': {'effect': -0.04579242689829939, 'n_state': 259, 'same_sign': True}, '3': {'effect': -0.2514811202174762, 'n_state': 209, 'same_sign': True}, '4': {'effect': -0.2851387607468301, 'n_state': 264, 'same_sign': True}}"
2402,58083,-0.11324353752265212,-0.06176369562825951,0.05147984189439261,0.001659171526324013,compression6_atr:Q4:H1,feature_quintile_x_server_4h_block,compression6_atr,4,1.0,6,mean_fwd_ret_atr,0.02029373622246775,2353,58023,-0.15514066339188165,9.435160631179507e-06,7.233623150570956e-05,4,"{'1': {'effect': -0.14192889198461384, 'n_state': 562, 'same_sign': True}, '2': {'effect': -0.23643635003516175, 'n_state': 566, 'same_sign': True}, '3': {'effect': -0.07306412889280109, 'n_state': 637, 'same_sign': True}, '4': {'effect': -0.1600252058692607, 'n_state': 588, 'same_sign': True}}"
1987,58498,0.3259401869755411,0.3622153644299931,0.03627517745445195,2.8653551987353447e-05,dist_low24_atr:Q1:H5,feature_quintile_x_server_4h_block,dist_low24_atr,1,5.0,6,mean_fwd_ret_atr,0.004355339902077724,1828,58548,0.17208962286365534,0.014260428473840176,0.04685569355690344,4,"{'1': {'effect': 0.27601746784178643, 'n_state': 469, 'same_sign': True}, '2': {'effect': 0.16026401297913417, 'n_state': 409, 'same_sign': True}, '3': {'effect': 0.17024487779116773, 'n_state': 552, 'same_sign': True}, '4': {'effect': 0.04650955405960521, 'n_state': 398, 'same_sign': True}}"
12113,55023,0.13854298546684174,0.8902831668455379,0.7517401813786961,6.02224615441395e-241,ret1_atr:Q1,feature_quintile,ret1_atr,1,,6,move_ge_1atr,4.6612185235163976e-240,11435,55496,0.15257837591228796,1.1125899139067832e-271,9.568273259598335e-271,4,"{'1': {'effect': 0.14314483288017832, 'n_state': 2755, 'same_sign': True}, '2': {'effect': 0.1355811126296368, 'n_state': 2839, 'same_sign': True}, '3': {'effect': 0.12112694300379123, 'n_state': 2911, 'same_sign': True}, '4': {'effect': 0.1294433379427251, 'n_state': 2930, 'same_sign': True}}"
1180,65956,0.14789659464810134,0.9220338983050848,0.7741373036569834,1.162233066168453e-33,ret1_atr:Q1:H0,feature_quintile_x_server_4h_block,ret1_atr,1,0.0,6,move_ge_1atr,1.930404277284083e-33,1091,65840,0.14135512249232374,4.94249081863522e-28,7.807118150252369e-28,4,"{'1': {'effect': 0.15539772989646927, 'n_state': 299, 'same_sign': True}, '2': {'effect': 0.17740051686881486, 'n_state': 255, 'same_sign': True}, '3': {'effect': 0.12226035460731788, 'n_state': 264, 'same_sign': True}, '4': {'effect': 0.10384503831651959, 'n_state': 273, 'same_sign': True}}"
2383,64753,0.104435558761241,0.8774653797733949,0.7730298210121539,2.6864037725297503e-33,ret1_atr:Q1:H1,feature_quintile_x_server_4h_block,ret1_atr,1,1.0,6,move_ge_1atr,4.405246864275481e-33,2223,64708,0.11767626941623166,2.9954661604532696e-38,5.175202696854532e-38,4,"{'1': {'effect': 0.11306023437437696, 'n_state': 544, 'same_sign': True}, '2': {'effect': 0.12130592862410583, 'n_state': 548, 'same_sign': True}, '3': {'effect': 0.10731525357929228, 'n_state': 567, 'same_sign': True}, '4': {'effect': 0.11736738020380333, 'n_state': 564, 'same_sign': True}}"
2846,64290,0.16856790323449822,0.938158819395643,0.7695909161611448,4.039897991419221e-99,ret1_atr:Q1:H2,feature_quintile_x_server_4h_block,ret1_atr,1,2.0,6,move_ge_1atr,1.4476301135918875e-98,2599,64332,0.17373256976835516,3.9162813776758036e-94,1.5156008931605361e-93,4,"{'1': {'effect': 0.17624010410171376, 'n_state': 614, 'same_sign': True}, '2': {'effect': 0.15694533126017796, 'n_state': 656, 'same_sign': True}, '3': {'effect': 0.17747740338318985, 'n_state': 731, 'same_sign': True}, '4': {'effect': 0.16284745956186297, 'n_state': 598, 'same_sign': True}}"
2487,64649,0.16378988121330418,0.9344591877764374,0.7706693065631333,1.470963645589276e-82,ret1_atr:Q1:H3,feature_quintile_x_server_4h_block,ret1_atr,1,3.0,6,move_ge_1atr,4.155203874766787e-82,2337,64594,0.16463215569752965,1.1184117518057013e-76,3.4080736058961137e-76,4,"{'1': {'effect': 0.17288639108052406, 'n_state': 581, 'same_sign': True}, '2': {'effect': 0.16721020372374862, 'n_state': 577, 'same_sign': True}, '3': {'effect': 0.1679144929007339, 'n_state': 553, 'same_sign': True}, '4': {'effect': 0.13544935749283316, 'n_state': 626, 'same_sign': True}}"
1607,65529,0.08720499518432634,0.8618543870566272,0.7746493918723009,1.0987638559289027e-16,ret1_atr:Q1:H4,feature_quintile_x_server_4h_block,ret1_atr,1,4.0,6,move_ge_1atr,1.408018583591011e-16,1573,65358,0.11415692069656669,2.8163312331970797e-26,4.3948394647067333e-26,4,"{'1': {'effect': 0.11861404565185041, 'n_state': 352, 'same_sign': True}, '2': {'effect': 0.09568836014205961, 'n_state': 381, 'same_sign': True}, '3': {'effect': 0.0601824053725889, 'n_state': 390, 'same_sign': True}, '4': {'effect': 0.16607652311688048, 'n_state': 450, 'same_sign': True}}"
12131,55005,0.09934649341423096,0.858132058362872,0.758785564948641,4.930172618331711e-125,ret1_atr:Q2,feature_quintile,ret1_atr,2,,6,move_ge_1atr,2.326800979627283e-124,12278,54653,0.08746642886213118,1.0047902771029295e-95,4.050560804571184e-95,4,"{'1': {'effect': 0.07619558268442439, 'n_state': 2898, 'same_sign': True}, '2': {'effect': 0.07799802705566894, 'n_state': 3091, 'same_sign': True}, '3': {'effect': 0.07094904933085833, 'n_state': 3170, 'same_sign': True}, '4': {'effect': 0.07446844044746947, 'n_state': 3119, 'same_sign': True}}"
1145,65991,0.10541033814390066,0.880349344978166,0.7749390068342653,2.0328007434486954e-17,ret1_atr:Q2:H0,feature_quintile_x_server_4h_block,ret1_atr,2,0.0,6,move_ge_1atr,2.648800968736179e-17,1222,65709,0.08422823648951228,4.668386296178413e-12,5.79059454045207e-12,4,"{'1': {'effect': 0.08232859823068506, 'n_state': 274, 'same_sign': True}, '2': {'effect': 0.10631254990313521, 'n_state': 310, 'same_sign': True}, '3': {'effect': 0.11133125572702618, 'n_state': 331, 'same_sign': True}, '4': {'effect': 0.029808931136122596, 'n_state': 307, 'same_sign': True}}"
2555,64581,0.06853283446195435,0.8426614481409002,0.7741286136789458,3.38528393200485e-16,ret1_atr:Q2:H1,feature_quintile_x_server_4h_block,ret1_atr,2,1.0,6,move_ge_1atr,4.2535872782008993e-16,2575,64356,0.05470199442783985,1.104062446606529e-10,1.3228240459341384e-10,4,"{'1': {'effect': 0.01274322456057786, 'n_state': 621, 'same_sign': True}, '2': {'effect': 0.03163927837748748, 'n_state': 664, 'same_sign': True}, '3': {'effect': 0.09119253420993834, 'n_state': 651, 'same_sign': True}, '4': {'effect': 0.07585628886926687, 'n_state': 639, 'same_sign': True}}"
