n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details,valid_months,same_sign_months,required_same_sign_months,median_month_effect,minimum_effect,valid_months_pass,month_sign_pass,median_effect_pass,halves_pass,robust_pass,month_details,half_details
2410,66322,0.1403851146944225,0.7153526970954357,0.5749675824010132,8.153856501914078e-43,dist_high24_atr:Q2:H3,feature_quintile_x_server_4h_block,dist_high24_atr,2,3.0,3,move_ge_1atr,1.6893349106175576e-42,2551,65961,0.1174314715540753,7.557142752158539e-32,1.540178550032311e-31,4,"{'1': {'effect': 0.14637497988460546, 'n_state': 652, 'same_sign': True}, '2': {'effect': 0.13651582370694748, 'n_state': 604, 'same_sign': True}, '3': {'effect': 0.10582016207955347, 'n_state': 615, 'same_sign': True}, '4': {'effect': 0.0707928931685895, 'n_state': 680, 'same_sign': True}}",12,12,9,0.13344637998380848,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.13773450822219024, ""n_state"": 241, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.031645374835733264, ""n_state"": 218, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.0426850921782892, ""n_state"": 233, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.13651451538360226, ""n_state"": 229, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1303782445840147, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.1494459279741457, ""n_state"": 212, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.14205503096761085, ""n_state"": 201, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1056760741792061, ""n_state"": 219, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.20255868715558467, ""n_state"": 184, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.1685353720292586, ""n_state"": 190, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.09323364643282706, ""n_state"": 193, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.0866066988759493, ""n_state"": 232, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.14390436893280245, ""minimum_effect_pass"": true, ""n_state"": 1256, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09175187026180498, ""minimum_effect_pass"": true, ""n_state"": 1295, ""same_sign"": true, ""sufficient"": true}}"
11452,57280,0.0551242421611115,0.6258295494236814,0.5707053072625698,1.0251010331492854e-27,dist_high24_atr:Q3,feature_quintile,dist_high24_atr,3,,3,move_ge_1atr,1.4957699900038211e-27,11229,57283,0.0743256316080022,7.452291011729391e-48,2.054859653969501e-47,4,"{'1': {'effect': 0.08904765273160264, 'n_state': 2680, 'same_sign': True}, '2': {'effect': 0.06243707329388526, 'n_state': 2644, 'same_sign': True}, '3': {'effect': 0.06478657896498674, 'n_state': 2866, 'same_sign': True}, '4': {'effect': 0.0454088600518644, 'n_state': 3039, 'same_sign': True}}",12,12,9,0.07601951355751929,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.07780455314554269, ""n_state"": 1003, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.048005515353085726, ""n_state"": 1077, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.024739918088783397, ""n_state"": 947, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.07715204054605462, ""n_state"": 1015, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11849736302154745, ""n_state"": 837, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.07221896339078904, ""n_state"": 840, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.078665698477424, ""n_state"": 877, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.07488698656898396, ""n_state"": 955, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.08488894195082197, ""n_state"": 812, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.09493536766264044, ""n_state"": 1001, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.07069143792407895, ""n_state"": 964, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.0738355927169757, ""n_state"": 901, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.08444445198954131, ""minimum_effect_pass"": true, ""n_state"": 5324, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.06524979591719782, ""minimum_effect_pass"": true, ""n_state"": 5905, ""same_sign"": true, ""sufficient"": true}}"
712,68020,0.1917593635711902,0.7696629213483146,0.5779035577771243,6.16093381763394e-25,dist_high24_atr:Q3:H0,feature_quintile_x_server_4h_block,dist_high24_atr,3,0.0,3,move_ge_1atr,8.401273387682646e-25,660,67852,0.2187663345713218,1.5223244071838185e-29,2.942637385020268e-29,4,"{'1': {'effect': 0.17944340214166932, 'n_state': 173, 'same_sign': True}, '2': {'effect': 0.27423870561708097, 'n_state': 169, 'same_sign': True}, '3': {'effect': 0.27911831008646737, 'n_state': 155, 'same_sign': True}, '4': {'effect': 0.13917814622839275, 'n_state': 163, 'same_sign': True}}",12,12,9,0.2477517754392149,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.2037740760020822, ""n_state"": 60, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.06195247292543282, ""n_state"": 76, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.1388356502260285, ""n_state"": 47, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.2768301104972375, ""n_state"": 40, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1835086558285488, ""n_state"": 53, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12340387050099466, ""n_state"": 60, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.3324433735609038, ""n_state"": 52, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.2757806198870838, ""n_state"": 60, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.2487464114832536, ""n_state"": 57, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.24675713939517618, ""n_state"": 52, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.3053918109233814, ""n_state"": 52, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.30634633984673554, ""n_state"": 51, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.22622339792313906, ""minimum_effect_pass"": true, ""n_state"": 342, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.210567479619736, ""minimum_effect_pass"": true, ""n_state"": 318, ""same_sign"": true, ""sufficient"": true}}"
2444,66288,0.1437145227115878,0.7184942716857611,0.5747797489741733,2.269935653674779e-45,dist_high24_atr:Q3:H2,feature_quintile_x_server_4h_block,dist_high24_atr,3,2.0,3,move_ge_1atr,4.8641478293030985e-45,2410,66102,0.1502282841894916,2.1327998226429155e-48,6.059090405235556e-48,4,"{'1': {'effect': 0.17722462305965114, 'n_state': 590, 'same_sign': True}, '2': {'effect': 0.09722325075862703, 'n_state': 561, 'same_sign': True}, '3': {'effect': 0.20057172923684452, 'n_state': 652, 'same_sign': True}, '4': {'effect': 0.10310227232613833, 'n_state': 607, 'same_sign': True}}",12,12,9,0.1384887530920097,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.18786755285073664, ""n_state"": 223, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.13863489121609984, ""n_state"": 183, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.10031312003968251, ""n_state"": 189, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.08306577611866539, ""n_state"": 235, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.13671690112838486, ""n_state"": 213, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.19364866963763017, ""n_state"": 154, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.0794197087993248, ""n_state"": 175, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.13834261496791955, ""n_state"": 209, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.09826938021128684, ""n_state"": 177, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.23377540652749662, ""n_state"": 222, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.19954638201716668, ""n_state"": 220, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.20051005328536808, ""n_state"": 210, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.1400530803525084, ""minimum_effect_pass"": true, ""n_state"": 1151, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.15965172170874098, ""minimum_effect_pass"": true, ""n_state"": 1259, ""same_sign"": true, ""sufficient"": true}}"
2334,66398,0.1102284494430292,0.6863753213367609,0.5761468718937317,2.84155623071771e-26,dist_high24_atr:Q3:H3,feature_quintile_x_server_4h_block,dist_high24_atr,3,3.0,3,move_ge_1atr,3.990949762243975e-26,2510,66002,0.1086196711894882,4.3394961856670936e-27,7.899568299151264e-27,4,"{'1': {'effect': 0.13517430021422916, 'n_state': 598, 'same_sign': True}, '2': {'effect': 0.11567765417859677, 'n_state': 590, 'same_sign': True}, '3': {'effect': 0.084565340998349, 'n_state': 598, 'same_sign': True}, '4': {'effect': 0.090357751677557, 'n_state': 724, 'same_sign': True}}",12,12,9,0.11488027803787704,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.1619338658130398, ""n_state"": 206, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09642798237553307, ""n_state"": 258, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.03490149012738786, ""n_state"": 218, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.13721808854792494, ""n_state"": 248, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.12074566236047835, ""n_state"": 209, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.097399368036729, ""n_state"": 183, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.12477002583979324, ""n_state"": 216, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1054300237783884, ""n_state"": 213, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.15052327696154033, ""n_state"": 161, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10901489371527573, ""n_state"": 214, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.145736829547231, ""n_state"": 179, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.027251041468600357, ""n_state"": 205, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.12709099622223463, ""minimum_effect_pass"": true, ""n_state"": 1188, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09210986726871928, ""minimum_effect_pass"": true, ""n_state"": 1322, ""same_sign"": true, ""sufficient"": true}}"
11461,57271,0.0838628251897671,0.6497687810836751,0.5659059558939079,6.513141946528473e-62,dist_high24_atr:Q4,feature_quintile,dist_high24_atr,4,,3,move_ge_1atr,2.0019903524165388e-61,11347,57165,0.0927305197305137,4.429494784229041e-74,2.1026082836530262e-73,4,"{'1': {'effect': 0.11045248831649734, 'n_state': 2617, 'same_sign': True}, '2': {'effect': 0.0720138335826852, 'n_state': 2969, 'same_sign': True}, '3': {'effect': 0.06556877978254361, 'n_state': 2853, 'same_sign': True}, '4': {'effect': 0.07761008969913008, 'n_state': 2908, 'same_sign': True}}",12,12,9,0.08814984910884377,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.06500494551221991, ""n_state"": 940, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.1395104742613743, ""n_state"": 995, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07584379620381665, ""n_state"": 886, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.04736708252824118, ""n_state"": 1027, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.13603094347339983, ""n_state"": 799, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.1426692919058724, ""n_state"": 878, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10481021149181691, ""n_state"": 982, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.10228815281446857, ""n_state"": 925, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.07338180736495248, ""n_state"": 1062, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.07060121345835635, ""n_state"": 1036, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.07518837137223955, ""n_state"": 999, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.10045590201387089, ""n_state"": 818, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.1014255606026887, ""minimum_effect_pass"": true, ""n_state"": 5586, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.0842978833242517, ""minimum_effect_pass"": true, ""n_state"": 5761, ""same_sign"": true, ""sufficient"": true}}"
717,68015,0.1962154545653078,0.7740585774058577,0.5778431228405498,3.3459634372696593e-26,dist_high24_atr:Q4:H0,feature_quintile_x_server_4h_block,dist_high24_atr,4,0.0,3,move_ge_1atr,4.68185182453777e-26,737,67775,0.1884051857676174,1.0020753946267656e-24,1.7397142267825792e-24,4,"{'1': {'effect': 0.26828241085876525, 'n_state': 187, 'same_sign': True}, '2': {'effect': 0.22040154176424676, 'n_state': 192, 'same_sign': True}, '3': {'effect': 0.11139599471859618, 'n_state': 180, 'same_sign': True}, '4': {'effect': 0.14155849836049827, 'n_state': 178, 'same_sign': True}}",12,12,9,0.17523478744002002,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.23340640736238927, ""n_state"": 64, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.13254112229625636, ""n_state"": 67, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.20588647933619275, ""n_state"": 57, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.08030460366908965, ""n_state"": 54, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.3249183923617831, ""n_state"": 75, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.19458355892438195, ""n_state"": 48, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.13927053338818052, ""n_state"": 66, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.3641763351256694, ""n_state"": 63, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.18902294566655686, ""n_state"": 63, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.06495098039215685, ""n_state"": 51, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11543732142361784, ""n_state"": 65, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.16144662921348318, ""n_state"": 64, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.24430454206698082, ""minimum_effect_pass"": true, ""n_state"": 379, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.12912530474013595, ""minimum_effect_pass"": true, ""n_state"": 358, ""same_sign"": true, ""sufficient"": true}}"
2380,66352,0.1866574601868719,0.7600840336134453,0.5734265734265734,1.9495551513367145e-73,dist_high24_atr:Q4:H2,feature_quintile_x_server_4h_block,dist_high24_atr,4,2.0,3,move_ge_1atr,6.707185153681356e-73,2429,66083,0.1769391558292521,6.290661521582981e-67,2.5923055720808993e-66,4,"{'1': {'effect': 0.23401486947731198, 'n_state': 532, 'same_sign': True}, '2': {'effect': 0.14290471504928826, 'n_state': 658, 'same_sign': True}, '3': {'effect': 0.17716805162659122, 'n_state': 640, 'same_sign': True}, '4': {'effect': 0.1441012852371002, 'n_state': 599, 'same_sign': True}}",12,12,9,0.17892639588994574,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.2273550646356155, ""n_state"": 206, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.18223107336145017, ""n_state"": 182, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.11745156033349546, ""n_state"": 173, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.1445016839363038, ""n_state"": 244, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.14720795950175258, ""n_state"": 141, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.2911767059435453, ""n_state"": 185, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.17672568747282213, ""n_state"": 238, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.10404726042135326, ""n_state"": 218, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.18112710430706935, ""n_state"": 202, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.19476793971570472, ""n_state"": 244, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.1934257934387229, ""n_state"": 215, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.1699460380462966, ""n_state"": 181, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.18687493236249453, ""minimum_effect_pass"": true, ""n_state"": 1190, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.16740340423233757, ""minimum_effect_pass"": true, ""n_state"": 1239, ""same_sign"": true, ""sufficient"": true}}"
2222,66510,0.1662589668980429,0.7407740774077408,0.5745151105096978,5.3635312576599865e-55,dist_high24_atr:Q4:H3,feature_quintile_x_server_4h_block,dist_high24_atr,4,3.0,3,move_ge_1atr,1.436660158301782e-54,2365,66147,0.1510119798203315,4.8913160777617255e-48,1.3586989104893682e-47,4,"{'1': {'effect': 0.18763999503476525, 'n_state': 518, 'same_sign': True}, '2': {'effect': 0.10309592754456642, 'n_state': 610, 'same_sign': True}, '3': {'effect': 0.18442477300344373, 'n_state': 571, 'same_sign': True}, '4': {'effect': 0.12371738539825083, 'n_state': 666, 'same_sign': True}}",12,12,9,0.16251243284711142,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.19946321284349455, ""n_state"": 143, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.1361665172685791, ""n_state"": 241, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.15963754618192705, ""n_state"": 177, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.09510467695720493, ""n_state"": 248, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.16131782805101502, ""n_state"": 231, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.19801423324150602, ""n_state"": 144, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.1663815430152047, ""n_state"": 211, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.08101203548419711, ""n_state"": 169, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.09091910774479484, ""n_state"": 230, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.16370703764320782, ""n_state"": 208, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.23405812370148327, ""n_state"": 162, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.19386072470508653, ""n_state"": 201, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.14379367197927306, ""minimum_effect_pass"": true, ""n_state"": 1128, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.15771520166829023, ""minimum_effect_pass"": true, ""n_state"": 1237, ""same_sign"": true, ""sufficient"": true}}"
22944,45788,-0.1932627367667057,0.4511419107391911,0.6444046475058968,0.0,dist_high24_atr:Q5,feature_quintile,dist_high24_atr,5,,3,move_ge_1atr,0.0,21703,46809,-0.1890704202164637,0.0,0.0,4,"{'1': {'effect': -0.13819609767838936, 'n_state': 5392, 'same_sign': True}, '2': {'effect': -0.13889267185969595, 'n_state': 5593, 'same_sign': True}, '3': {'effect': -0.14312557741739307, 'n_state': 5740, 'same_sign': True}, '4': {'effect': -0.1410014053335289, 'n_state': 4978, 'same_sign': True}}",12,12,9,-0.18917657040253139,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.21308271009977742, ""n_state"": 1790, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.1906872342878893, ""n_state"": 1793, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.16688890319212468, ""n_state"": 1449, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.19513586369527652, ""n_state"": 1736, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.19516054293051188, ""n_state"": 1812, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.2050429324976728, ""n_state"": 1790, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.18766590651717346, ""n_state"": 1794, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.16861242941972526, ""n_state"": 1909, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.18104458036282417, ""n_state"": 1890, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.21346313862539523, ""n_state"": 2003, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.17982051526701393, ""n_state"": 1919, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.16791837953331423, ""n_state"": 1818, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.19188147741348266, ""minimum_effect_pass"": true, ""n_state"": 10985, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.1865820704726721, ""minimum_effect_pass"": true, ""n_state"": 10718, ""same_sign"": true, ""sufficient"": true}}"
