interval_id,target_symbol,currency,research_profile,mask_start_server_epoch,mask_end_server_epoch,source_event_ids
592,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1762364400,1762365000,271589
593,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1762365300,1762365900,193580;193653
594,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1762367100,1762367700,267484
595,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1762980900,1762981500,264296
596,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1763063700,1763064300,268131
597,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1763067300,1763067900,264299
598,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1763576700,1763577300,268855
599,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1763652300,1763652900,229867;229879;229903
600,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1763655900,1763656500,225970;270767
601,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1763661300,1763661900,225294
602,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764084300,1764084900,221084;221096;229699
603,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764093300,1764093900,228887
604,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764170700,1764171300,221120
605,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764174300,1764174900,270768
606,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764178800,1764179400,270698
607,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764181500,1764182100,269452
608,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764610800,1764611400,274507
609,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764611700,1764612300,253577;253579
610,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764647700,1764648300,276909
611,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764778200,1764778800,224047
612,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764783600,1764784200,274705
613,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764784500,1764785100,253580;253587
614,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764786300,1764786900,270777
615,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764865500,1764866100,274480
616,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1764957300,1764957900,279558;279560
617,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765302900,1765303500,276452;279571
618,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765313700,1765314300,264297
619,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765391100,1765391700,271805
620,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765403700,1765404300,215021
621,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765405500,1765406100,215029
622,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765470300,1765470900,274481
623,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765486500,1765487100,264300
624,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765902300,1765902900,276323;276324;276326;278531;278532
625,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1765995900,1765996500,272465
626,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1766075100,1766075700,225971;274482;276554;276564
627,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1766166900,1766167500,225295
628,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1766507100,1766507700,243480;243563;278757
629,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1766512500,1766513100,228888
630,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1766593500,1766594100,274483
631,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1766600700,1766601300,273190
632,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1767056100,1767056700,281667
633,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1767116400,1767117000,274419
634,XAUUSD,USD,CONSERVATIVE_PROP_FIRM_NEWS_EXCLUSION,1767198300,1767198900,274484
