state,outcome,btcusdt_2024_all_n,btcusdt_2024_all_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_all_n,ethusdt_2024_all_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_counts_ok,discovery_same_sign_all_blocks,discovery_sign,discovery_worst_abs_effect,discovery_eligible
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q4,up_first_1atr_1h,534,-0.016098220960085063,259,-0.021258902655757972,275,-0.01129294182325663,519,-0.00017160298853202693,242,0.037915459529987594,277,-0.03347070810245312,True,False,0,0.00017160298853202693,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q5,direction_1h_atr,645,-0.36671872446993214,308,-0.426567912458511,337,-0.31096928255424144,677,-0.032190436692074866,311,-0.2847369626963181,366,0.18624978558486388,True,False,0,0.032190436692074866,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q3 & range_atr=Q5,up_first_1atr_1h,620,-0.031242596941720935,295,-0.02158610637279218,325,-0.0401041306344454,662,-0.031608423739569624,303,-0.023195196990209888,359,-0.03874005838351868,True,True,-1,0.02158610637279218,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q1,direction_1h_atr,618,-0.16683539060940553,302,-0.14672706103407215,316,-0.18558819605782098,766,0.04098913012751247,381,0.03843317962309419,385,0.04349638989437183,True,False,0,0.03843317962309419,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q1,up_first_1atr_1h,587,-0.006741305520058027,288,-0.010051266448121765,299,-0.003582391504010629,731,-0.012454510505618743,364,-0.0006368972041873033,367,-0.02417492514177083,True,True,-1,0.0006368972041873033,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q2,direction_1h_atr,717,-0.13706918214260672,329,-0.1510571788584859,388,-0.1232315126527459,690,-0.04791828803797704,316,-0.035306891480864945,374,-0.05459634961130401,True,True,-1,0.035306891480864945,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q2,up_first_1atr_1h,697,-0.02104451298744686,316,-0.06261807376176454,381,0.013245354526063347,662,-0.002907517395158765,305,-0.0033391130211572473,357,-0.0025673720387857646,True,False,0,0.0025673720387857646,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q3,direction_1h_atr,679,-0.12389848875280421,322,-0.006202886866603058,357,-0.2288366401543174,768,0.04430858093347098,356,-0.0520067105929112,412,0.1309804478184918,True,False,0,0.006202886866603058,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q3,up_first_1atr_1h,655,-0.010348728436426646,313,0.008629954709137744,342,-0.02780543517785522,742,0.005993061590354343,343,0.012146238027927525,399,0.0006760305854217608,True,False,0,0.0006760305854217608,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q4,direction_1h_atr,686,-0.11787363365270011,323,-0.22670275240790141,363,-0.01964749827089601,736,0.0747285447145234,347,-0.02668911700482993,389,0.1678714901044998,True,False,0,0.01964749827089601,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q4,up_first_1atr_1h,670,-0.019759688901277994,315,-0.016797298194153487,355,-0.022509331067814886,719,0.002559121819258714,338,0.0018990284086613518,381,0.0031230931236571613,True,False,0,0.0018990284086613518,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q5,direction_1h_atr,807,-0.12578821618424507,389,-0.029378309968722087,418,-0.2146929061526211,913,-0.1310198556951546,447,-0.10257987597952023,466,-0.15748252363068996,True,True,-1,0.029378309968722087,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q4 & range_atr=Q5,up_first_1atr_1h,778,-0.012795793724207027,377,0.002511362493817504,401,-0.027243973335385363,884,-0.022503968571492672,435,0.022098987600663034,449,-0.06572047292279193,True,False,0,0.002511362493817504,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q1,direction_1h_atr,988,-0.2184885743280763,517,-0.22198695468679494,471,-0.21617598208249608,1138,-0.042457204948649886,605,-0.08835611984145578,533,0.005598454336448337,True,False,0,0.005598454336448337,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q1,up_first_1atr_1h,937,-0.01391378501622087,489,-0.005364831546962934,448,-0.02311924052455533,1069,-0.03885324412398178,574,-0.07005528369574454,495,-0.002635277989044671,True,True,-1,0.002635277989044671,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q2,direction_1h_atr,1134,-0.06589672133277989,545,-0.12423277801524525,589,-0.011027326640893717,1220,-0.10995560468577496,563,-0.08394680782674568,657,-0.12859751943770623,True,True,-1,0.011027326640893717,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q2,up_first_1atr_1h,1094,0.028222520708806875,524,0.03628037053237021,570,0.02073257651805116,1173,-0.018798807577329102,551,-0.025087945248701782,622,-0.013249458378144674,True,False,0,0.013249458378144674,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q3,direction_1h_atr,1161,-0.10206435938875985,567,-0.08677244244255838,594,-0.11618039310009093,1414,-0.0028663213400729106,698,-0.07623946499347313,716,0.06904784743840421,True,False,0,0.0028663213400729106,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q3,up_first_1atr_1h,1122,-0.02500086271137192,547,-0.029983218509872733,575,-0.02030479953076647,1362,-0.020317936584994256,671,-0.03910662419850447,691,-0.0020768719313621897,True,True,-1,0.0020768719313621897,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q4,direction_1h_atr,1242,-0.1666607882208335,635,-0.1181087540845187,607,-0.21825675522991608,1399,-0.07690661110278549,668,-0.1037831268829417,731,-0.05027336736389967,True,True,-1,0.05027336736389967,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q4,up_first_1atr_1h,1212,-0.03120001203806927,621,-0.0034087543708270496,591,-0.060325398368403504,1353,-0.03120091485810894,638,-0.03275994656861597,715,-0.02983030518407187,True,True,-1,0.0034087543708270496,True
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q5,direction_1h_atr,1467,-0.06484343407337924,722,0.13748567711709536,745,-0.2606499630667548,1685,-0.04224315170941048,800,-0.05022318837421355,885,-0.03268391135268194,True,False,0,0.03268391135268194,False
price_change_1h_pct=Q5 & oi_change_15m_pct=Q5 & range_atr=Q5,up_first_1atr_1h,1418,-0.013591657408530133,696,0.0024008408315717156,722,-0.029036583223407686,1631,-0.006697381823224491,773,0.0016234556383130094,858,-0.014212589566356237,True,False,0,0.0016234556383130094,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q1,direction_1h_atr,1914,0.03334053464182237,923,0.004783916810343486,991,0.06074348737516621,2120,0.11321618346794941,1017,0.021653122592773223,1103,0.19948611917778833,True,True,1,0.004783916810343486,True
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q1,up_first_1atr_1h,1868,0.01494100463319098,897,0.016658135261279905,971,0.013277791254170612,2064,0.0036763604474136513,985,-0.0007261480548594879,1079,0.007679173289262042,True,False,0,0.0007261480548594879,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q2,direction_1h_atr,1259,0.17536373259335142,584,0.26012990493471777,675,0.10375999852529016,1449,0.13364283367797314,731,-0.00557224886032108,718,0.2745686861905554,True,False,0,0.00557224886032108,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q2,up_first_1atr_1h,1228,0.028687002722038668,574,0.023001385506969174,654,0.03354442264713542,1418,0.007466227166561701,715,-0.014023510590800703,703,0.029328743448660988,True,False,0,0.007466227166561701,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q3,direction_1h_atr,1109,0.005594485006630935,549,-0.11363476129708407,560,0.12260033386869879,1260,0.06486987624213747,620,0.03469724005212577,640,0.09465412732992715,True,False,0,0.005594485006630935,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q3,up_first_1atr_1h,1081,0.02344243185479361,534,9.230408870719575e-05,547,0.04622409324405263,1242,0.010281423548937851,613,-0.009008623357316392,629,0.029077718429834087,True,False,0,9.230408870719575e-05,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q4,direction_1h_atr,1095,-0.0487325756048653,562,-0.0686659890506767,533,-0.028635097606472187,1331,0.1529154176518588,642,0.1273355554971874,689,0.17832668492436227,True,False,0,0.028635097606472187,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q4,up_first_1atr_1h,1062,0.005453229557276729,542,0.013062714691689625,520,-0.002411822942137709,1278,0.02029480496464625,617,0.005667981061793059,661,0.03393618551131439,True,False,0,0.002411822942137709,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q5,direction_1h_atr,1057,-0.007300213904483127,527,-0.0800575840504145,530,0.06496772504861811,1143,-0.023856486598300565,527,-0.10015875920861894,616,0.04510614285302645,True,False,0,0.007300213904483127,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q1 & body_atr=Q5,up_first_1atr_1h,1019,0.02470884185026362,509,0.016607759965325042,510,0.032806879923623966,1109,0.024933900937134823,515,0.03301294809614347,594,0.017903442549675908,True,True,1,0.016607759965325042,True
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q1,direction_1h_atr,1189,0.1545740091433227,526,0.06597352244393223,663,0.2276089080977891,1344,-0.08483193355774499,620,-0.17513748345287666,724,-0.0038369601559339207,True,False,0,0.0038369601559339207,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q1,up_first_1atr_1h,1154,0.016493188824477978,510,0.03324938714664949,644,0.002987125935071999,1318,-0.0037006260602147623,608,-0.0017213390781029014,710,-0.005423725847915062,True,False,0,0.0017213390781029014,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q2,direction_1h_atr,736,-0.00832521506511047,363,0.1112703987565383,373,-0.12449534184922231,751,-0.013081143123763158,332,-0.03592733138748456,419,0.01045172002291976,True,False,0,0.00832521506511047,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q2,up_first_1atr_1h,723,0.004703059596895043,356,0.020691555025036834,367,-0.01082724947745528,734,-0.008978625506159188,325,-0.00898854555583567,409,-0.009012003681173775,True,False,0,0.004703059596895043,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q3,direction_1h_atr,663,0.007305258926750595,325,0.22390187062163472,338,-0.20057804386832873,692,0.022879727302550674,303,0.08651645179026071,389,-0.020886224754098293,True,False,0,0.007305258926750595,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q3,up_first_1atr_1h,650,0.027243755415599147,314,0.03250004282293273,336,0.022267664237349494,679,0.024527532371469818,297,0.05367915711186705,382,0.001817628034541996,True,True,1,0.001817628034541996,True
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q4,direction_1h_atr,512,0.17451995798859343,249,0.020188034693146395,263,0.32122642248676714,559,-0.05234336839848272,246,0.09603245279756295,313,-0.1633503607543847,True,False,0,0.020188034693146395,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q4,up_first_1atr_1h,495,0.03596170413354788,243,0.030586593634182813,252,0.041116870586555776,539,-0.005558728937177404,237,-0.009910324199133291,302,-0.0021870874746289792,False,False,0,0.0021870874746289792,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q5,direction_1h_atr,373,0.016730006276638808,164,0.15898868376610467,209,-0.09203458469524209,386,0.1575603576984444,167,0.21139366814521085,219,0.1227637007347357,False,False,0,0.016730006276638808,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q2 & body_atr=Q5,up_first_1atr_1h,362,0.019202956435573626,159,0.032139509233219954,203,0.008823493465592525,374,0.028709523818470306,161,0.03280791884932438,213,0.025562189645042643,False,True,1,0.008823493465592525,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q1,direction_1h_atr,971,0.08673852944251734,456,0.0006825619383728498,515,0.16438618774036762,933,-0.07240153971113167,427,-0.22882013968297701,506,0.0636024534693684,True,False,0,0.0006825619383728498,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q1,up_first_1atr_1h,945,0.01056487873672246,445,-0.006274737109794648,500,0.025434330904016145,916,0.0013702435251700118,418,-0.023850525680973678,498,0.0225077182382889,True,False,0,0.0013702435251700118,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q2,direction_1h_atr,619,-0.06446754266263086,283,-0.1473912369630676,336,0.00743228874755246,601,0.07255898114346332,262,0.05238950538472064,339,0.09411666257408184,True,False,0,0.00743228874755246,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q2,up_first_1atr_1h,606,0.0026283708002145523,278,-0.006953744465707679,328,0.010580672367430766,591,0.034256181798690555,259,0.026093129525839365,332,0.04058000739491541,True,False,0,0.0026283708002145523,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q3,direction_1h_atr,471,-0.03175907691626467,232,0.06919183856237549,239,-0.12949931457344932,458,-0.11878677318541153,228,-0.06178418016960248,230,-0.17536265309058224,False,False,0,0.03175907691626467,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q3,up_first_1atr_1h,455,0.010320678492522217,221,0.02872450026882145,234,-0.007112677642992449,447,0.023661012650732893,221,0.016169825484888267,226,0.030984101648034112,False,False,0,0.007112677642992449,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q4,direction_1h_atr,359,-0.15483299085734112,169,-0.22239821140380825,190,-0.09334161981305511,389,0.11097848477436988,164,-0.15698187713393835,225,0.31347682222096623,False,False,0,0.09334161981305511,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q4,up_first_1atr_1h,346,-0.014712669662213185,165,-0.011313892710748008,181,-0.017902685670569518,381,0.0637004708057119,161,-0.023092702268688037,220,0.12716270180893507,False,False,0,0.011313892710748008,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q5,direction_1h_atr,226,-0.02811217723584681,98,0.10464482394717903,128,-0.12662252190793868,259,-0.021543658373198313,128,-0.07011193531301046,131,0.02623607920502069,False,False,0,0.021543658373198313,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q3 & body_atr=Q5,up_first_1atr_1h,220,-0.02918981101796725,97,-0.02193557343552155,123,-0.03515103494964239,250,0.03264535269547569,125,0.07285760829031812,125,-0.007564570918337621,False,False,0,0.007564570918337621,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q1,direction_1h_atr,1139,-0.013211003641788906,514,-0.08492460050647216,625,0.04810132404316058,1062,-0.01523294982146321,469,-0.03140622253429465,593,0.0030293927071704634,True,False,0,0.0030293927071704634,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q1,up_first_1atr_1h,1108,-0.00729942703372044,497,0.01691609326571686,611,-0.02720724029074656,1037,-0.002587048461708541,459,-0.011482260990727577,578,0.00443542908166239,True,False,0,0.002587048461708541,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q2,direction_1h_atr,741,0.038482978810111264,325,-0.006482859228973167,416,0.07652502360421587,647,-0.021800802127849687,299,-0.22551634550670707,348,0.1568135911865127,True,False,0,0.006482859228973167,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q2,up_first_1atr_1h,725,0.007455957007111158,319,0.00540502055988934,406,0.008823493465592525,632,-0.0032660397095876093,298,-0.03541084808552075,334,0.025393512913997718,True,False,0,0.0032660397095876093,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q3,direction_1h_atr,574,-0.03205384979262979,266,0.07975035635763211,308,-0.12685559226818333,514,0.029337635358500744,228,0.045571156896663044,286,0.02169282749748182,True,False,0,0.02169282749748182,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q3,up_first_1atr_1h,559,-0.02331080630175325,259,-0.025119906516761825,300,-0.021899002429317194,503,0.0016632453396108748,223,0.002615455823950452,280,0.0008640005102338311,True,False,0,0.0008640005102338311,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q4,direction_1h_atr,483,-0.071868474226234,234,-0.21286918904341112,249,0.061326501254014835,452,-0.050737742617027966,203,-0.012351610839817263,249,-0.07723504493848017,False,False,0,0.012351610839817263,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q4,up_first_1atr_1h,471,-0.009048911577704766,229,-0.04638071817058659,242,0.026227719333768218,431,0.045248600955336504,192,0.07256594162365154,239,0.0232638809645076,False,False,0,0.009048911577704766,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q5,direction_1h_atr,333,-0.09002149069276419,166,-0.24425606186125412,167,0.06321652069530453,322,-0.09262950804776222,154,-0.1354506013296278,168,-0.05138258625776443,False,False,0,0.05138258625776443,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q4 & body_atr=Q5,up_first_1atr_1h,321,-0.005159791193554919,158,0.016495850288868352,163,-0.026173031059174068,310,0.027225997856765993,147,0.04907529536514815,163,0.007502913744239059,False,False,0,0.005159791193554919,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q5 & body_atr=Q1,direction_1h_atr,1559,-0.04688610243787256,803,-0.23047935120451443,756,0.14709162678583634,1324,-0.10558093313106189,638,-0.11079682097953047,686,-0.0991051325887825,True,False,0,0.04688610243787256,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q5 & body_atr=Q1,up_first_1atr_1h,1513,0.0009760244684234309,780,-0.010264941661796978,733,0.01303051098587149,1286,-0.03190208120810134,619,-0.042799903825998464,667,-0.021801452477557992,True,False,0,0.0009760244684234309,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q5 & body_atr=Q2,direction_1h_atr,1108,0.09440469654960132,558,0.07709318565325382,550,0.11160688529660084,881,-0.060714053013276086,413,-0.1367510548603767,468,0.009326291525919876,True,False,0,0.009326291525919876,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q5 & body_atr=Q2,up_first_1atr_1h,1084,0.0026283708002145523,542,-0.0035424513599708884,542,0.008814404704754142,851,-0.03236992345023526,398,-0.012730331408174311,453,-0.04964845612805063,True,False,0,0.0026283708002145523,False
price_change_1h_pct=Q1 & oi_change_15m_pct=Q5 & body_atr=Q3,direction_1h_atr,967,0.03916296261654834,501,0.010939828180995911,466,0.06829492859834868,826,0.03358730399442976,422,0.07528853394561338,404,-0.01151285955137907,True,False,0,0.010939828180995911,False
